Country,Year,GDP_rise,Gini,Agg_dem,Agg_sup,Avg CPI,Eco_Equ,Per_cap,mar_cost,inf_rate,int_rate
Niger,1989,2.65,3.31,5.15,6.42,207.342,258.66,2.65,3.31,2.65,3.31
BurkinaFaso,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
mali,1989,0,0,5.15,6.42,207.342,258.66,0,0,0,0
malawi,1989,6.75,8.42,5.15,6.42,207.342,258.66,6.75,8.42,6.75,8.42
Zambia,1989,6.15,7.67,5.15,6.42,207.342,258.66,6.15,7.67,6.15,7.67
Senegal,1989,7.5,9.36,5.15,6.42,207.342,258.66,7.5,9.36,7.5,9.36
Zimbabwe,1989,6.95,8.67,5.15,6.42,207.342,258.66,6.95,8.67,6.95,8.67
Guinea,1989,5.25,6.55,5.15,6.42,207.342,258.66,5.25,6.55,6.15,7.67
Rwanda,1989,0,0,5.15,6.42,207.342,258.66,0,0,0,0
Benin,1989,6.5,8.11,5.15,6.42,207.342,258.66,6.5,8.11,6.5,8.11
Burundi,1989,4,4.99,5.15,6.42,207.342,258.66,4,4.99,6.15,7.67
Tunisia,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Nevada,1989,6.15,7.67,5.15,6.42,207.342,258.66,6.15,7.67,6.15,7.67
Togo,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Libya,1989,7.15,8.92,5.15,6.42,207.342,258.66,7.15,8.92,7.15,8.92
Congo,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Liberia,1989,7.15,8.92,5.15,6.42,207.342,258.66,7.15,8.92,7.15,8.92
Mauritania,1989,6.15,7.67,5.15,6.42,207.342,258.66,6.15,7.67,6.15,7.67
Eritrea,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Namibia,1989,6.85,8.55,5.15,6.42,207.342,258.66,6.85,8.55,6.85,8.55
Oklahoma,1989,2,2.5,5.15,6.42,207.342,258.66,2,2.5,5.15,6.42
Gambia,1989,7.8,9.73,5.15,6.42,207.342,258.66,7.8,9.73,7.8,9.73
Botswana,1989,6.25,7.8,5.15,6.42,207.342,258.66,6.25,7.8,6.25,7.8
Puerto Rico,1989,3.61,4.5,5.15,6.42,207.342,258.66,3.61,4.5,5.15,6.42
Rhode Island,1989,7.4,9.23,5.15,6.42,207.342,258.66,7.4,9.23,7.4,9.23
Gabon,1989,0,0,5.15,6.42,207.342,258.66,0,0,0,0
Lesotho,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Mauritius,1989,0,0,5.15,6.42,207.342,258.66,0,0,0,0
Eswatini,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Djibouti,1989,4.3,5.36,5.15,6.42,207.342,258.66,4.3,5.36,6.15,7.67
Utah,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Vermont,1989,7.53,9.39,5.15,6.42,207.342,258.66,7.53,9.39,7.53,9.39
Comoros,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
CaboVerde,1989,7.93,9.89,5.15,6.42,207.342,258.66,7.93,9.89,7.93,9.89
Seychelles,1989,5.85,7.3,5.15,6.42,207.342,258.66,5.85,7.3,5.85,7.3
Wisconsin,1989,6.5,8.11,5.15,6.42,207.342,258.66,6.5,8.11,6.5,8.11
Wyoming,1989,5.15,6.42,5.15,6.42,207.342,258.66,5.15,6.42,5.15,6.42
Nigeria,1990,0,0,5.85,7.03,215.303,258.66,0,0,0,0
Ethiopia,1990,7.15,8.59,5.85,7.03,215.303,258.66,7.15,8.59,7.15,8.59
Egypt,1990,6.9,8.29,5.85,7.03,215.303,258.66,6.9,8.29,6.9,8.29
DRcongo,1990,6.25,7.51,5.85,7.03,215.303,258.66,6.25,7.51,6.25,7.51
Tanzania,1990,8,9.61,5.85,7.03,215.303,258.66,8,9.61,8,9.61
SouthAfrica,1990,7.02,8.43,5.85,7.03,215.303,258.66,7.02,8.43,7.02,8.43
Kenya,1990,7.65,9.19,5.85,7.03,215.303,258.66,7.65,9.19,7.65,9.19
Uganda,1990,7.15,8.59,5.85,7.03,215.303,258.66,7.15,8.59,7.15,8.59
Algeria,1990,7,8.41,5.85,7.03,215.303,258.66,7,8.41,7,8.41
Sudan,1990,6.79,8.16,5.85,7.03,215.303,258.66,6.79,8.16,6.79,8.16
Morocco,1990,5.15,6.19,5.85,7.03,215.303,258.66,5.15,6.19,5.15,6.19
Angola,1990,5.85,7.03,5.85,7.03,215.303,258.66,5.85,7.03,5.85,7.03
Mozambique,1990,7.25,8.71,5.85,7.03,215.303,258.66,7.25,8.71,7.25,8.71
Ghana,1990,5.85,7.03,5.85,7.03,215.303,258.66,5.85,7.03,5.85,7.03
Madagascar,1990,7.75,9.31,5.85,7.03,215.303,258.66,7.75,9.31,7.75,9.31
Cameron,1990,5.85,7.03,5.85,7.03,215.303,258.66,5.85,7.03,5.85,7.03
cotetrichy,1990,7.25,8.71,5.85,7.03,215.303,258.66,7.25,8.71,7.25,8.71
Niger,1990,2.65,3.18,5.85,7.03,215.303,258.66,2.65,3.18,2.65,3.18
BurkinaFaso,1990,5.85,7.03,5.85,7.03,215.303,258.66,5.85,7.03,5.85,7.03
mali,1990,0,0,5.85,7.03,215.303,258.66,0,0,0,0
malawi,1990,7,8.41,5.85,7.03,215.303,258.66,7,8.41,7,8.41
Zambia,1990,6.15,7.39,5.85,7.03,215.303,258.66,6.15,7.39,6.15,7.39
Senegal,1990,8,9.61,5.85,7.03,215.303,258.66,8,9.61,8,9.61
Zimbabwe,1990,7.15,8.59,5.85,7.03,215.303,258.66,7.15,8.59,7.15,8.59
Guinea,1990,5.25,6.31,5.85,7.03,215.303,258.66,5.25,6.31,6.15,7.39
Rwanda,1990,0,0,5.85,7.03,215.303,258.66,0,0,0,0
Benin,1990,6.65,7.99,5.85,7.03,215.303,258.66,6.65,7.99,6.65,7.99
Burundi,1990,4,4.81,5.85,7.03,215.303,258.66,4,4.81,6.25,7.51
Tunisia,1990,5.85,7.03,5.85,7.03,215.303,258.66,5.85,7.03,5.85,7.03
Nevada,1990,6.33,7.6,5.85,7.03,215.303,258.66,6.33,7.6,6.33,7.6
Togo,1990,6.5,7.81,5.85,7.03,215.303,258.66,6.5,7.81,6.5,7.81
Libya,1990,7.15,8.59,5.85,7.03,215.303,258.66,7.15,8.59,7.15,8.59
Congo,1990,6.5,7.81,5.85,7.03,215.303,258.66,6.5,7.81,6.5,7.81
Liberia,1990,7.15,8.59,5.85,7.03,215.303,258.66,7.15,8.59,7.15,8.59
Mauritania,1990,6.15,7.39,5.85,7.03,215.303,258.66,6.15,7.39,6.15,7.39
Eritrea,1990,5.85,7.03,5.85,7.03,215.303,258.66,5.85,7.03,5.85,7.03
Namibia,1990,7,8.41,5.85,7.03,215.303,258.66,7,8.41,7,8.41
Oklahoma,1990,2,2.4,5.85,7.03,215.303,258.66,2,2.4,5.85,7.03
Gambia,1990,7.95,9.55,5.85,7.03,215.303,258.66,7.95,9.55,7.95,9.55
Botswana,1990,7.15,8.59,5.85,7.03,215.303,258.66,7.15,8.59,7.15,8.59
Puerto Rico,1990,3.61,4.34,5.85,7.03,215.303,258.66,3.61,4.34,5.15,6.19
Rhode Island,1990,7.4,8.89,5.85,7.03,215.303,258.66,7.4,8.89,7.4,8.89
Gabon,1990,0,0,5.85,7.03,215.303,258.66,0,0,0,0
Lesotho,1990,5.85,7.03,5.85,7.03,215.303,258.66,5.85,7.03,5.85,7.03
Mauritius,1990,0,0,5.85,7.03,215.303,258.66,0,0,0,0
Eswatini,1990,5.85,7.03,5.85,7.03,215.303,258.66,5.85,7.03,5.85,7.03
Djibouti,1990,4.3,5.17,5.85,7.03,215.303,258.66,4.3,5.17,6.15,7.39
Utah,1990,5.85,7.03,5.85,7.03,215.303,258.66,5.85,7.03,5.85,7.03
Vermont,1990,7.68,9.23,5.85,7.03,215.303,258.66,7.68,9.23,7.68,9.23
Comoros,1990,5.85,7.03,5.85,7.03,215.303,258.66,5.85,7.03,5.85,7.03
CaboVerde,1990,8.07,9.7,5.85,7.03,215.303,258.66,8.07,9.7,8.07,9.7
Seychelles,1990,6.55,7.87,5.85,7.03,215.303,258.66,6.55,7.87,6.55,7.87
Wisconsin,1990,6.5,7.81,5.85,7.03,215.303,258.66,6.5,7.81,6.5,7.81
Wyoming,1990,5.15,6.19,5.85,7.03,215.303,258.66,5.15,6.19,5.15,6.19
Nigeria,1991,0,0,6.55,7.9,214.537,258.66,0,0,0,0
Ethiopia,1991,7.15,8.62,6.55,7.9,214.537,258.66,7.15,8.62,7.15,8.62
Egypt,1991,7.25,8.74,6.55,7.9,214.537,258.66,7.25,8.74,7.25,8.74
DRcongo,1991,6.25,7.54,6.55,7.9,214.537,258.66,6.25,7.54,6.25,7.54
Tanzania,1991,8,9.65,6.55,7.9,214.537,258.66,8,9.65,8,9.65
SouthAfrica,1991,7.28,8.78,6.55,7.9,214.537,258.66,7.28,8.78,7.28,8.78
Kenya,1991,8,9.65,6.55,7.9,214.537,258.66,8,9.65,8,9.65
Uganda,1991,7.15,8.62,6.55,7.9,214.537,258.66,7.15,8.62,7.15,8.62
Algeria,1991,7.55,9.1,6.55,7.9,214.537,258.66,7.55,9.1,7.55,9.1
Sudan,1991,7.21,8.69,6.55,7.9,214.537,258.66,7.21,8.69,7.21,8.69
Morocco,1991,5.15,6.21,6.55,7.9,214.537,258.66,5.15,6.21,5.15,6.21
Angola,1991,5.85,7.05,6.55,7.9,214.537,258.66,5.85,7.05,5.85,7.05
Mozambique,1991,7.25,8.74,6.55,7.9,214.537,258.66,7.25,8.74,7.25,8.74
Ghana,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
Madagascar,1991,8,9.65,6.55,7.9,214.537,258.66,8,9.65,8,9.65
Cameron,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
cotetrichy,1991,7.25,8.74,6.55,7.9,214.537,258.66,7.25,8.74,7.25,8.74
Niger,1991,2.65,3.2,6.55,7.9,214.537,258.66,2.65,3.2,2.65,3.2
BurkinaFaso,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
mali,1991,0,0,6.55,7.9,214.537,258.66,0,0,0,0
malawi,1991,7.25,8.74,6.55,7.9,214.537,258.66,7.25,8.74,7.25,8.74
Zambia,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
Senegal,1991,8,9.65,6.55,7.9,214.537,258.66,8,9.65,8,9.65
Zimbabwe,1991,7.4,8.92,6.55,7.9,214.537,258.66,7.4,8.92,7.4,8.92
Guinea,1991,5.25,6.33,6.55,7.9,214.537,258.66,5.25,6.33,6.15,7.41
Rwanda,1991,0,0,6.55,7.9,214.537,258.66,0,0,0,0
Benin,1991,7.05,8.5,6.55,7.9,214.537,258.66,7.05,8.5,7.05,8.5
Burundi,1991,4,4.82,6.55,7.9,214.537,258.66,4,4.82,6.9,8.32
Tunisia,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
Nevada,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.85,8.26
Togo,1991,7.25,8.74,6.55,7.9,214.537,258.66,7.25,8.74,7.25,8.74
Libya,1991,7.15,8.62,6.55,7.9,214.537,258.66,7.15,8.62,7.15,8.62
Congo,1991,7.5,9.04,6.55,7.9,214.537,258.66,7.5,9.04,7.5,9.04
Liberia,1991,7.15,8.62,6.55,7.9,214.537,258.66,7.15,8.62,7.15,8.62
Mauritania,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
Eritrea,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
Namibia,1991,7.3,8.8,6.55,7.9,214.537,258.66,7.3,8.8,7.3,8.8
Oklahoma,1991,2,2.41,6.55,7.9,214.537,258.66,2,2.41,6.55,7.9
Gambia,1991,8.4,10.13,6.55,7.9,214.537,258.66,8.4,10.13,8.4,10.13
Botswana,1991,7.15,8.62,6.55,7.9,214.537,258.66,7.15,8.62,7.15,8.62
Puerto Rico,1991,4.1,4.94,6.55,7.9,214.537,258.66,4.1,4.94,4.1,4.94
Rhode Island,1991,7.4,8.92,6.55,7.9,214.537,258.66,7.4,8.92,7.4,8.92
Gabon,1991,0,0,6.55,7.9,214.537,258.66,0,0,0,0
Lesotho,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
Mauritius,1991,0,0,6.55,7.9,214.537,258.66,0,0,0,0
Eswatini,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
Djibouti,1991,4.3,5.18,6.55,7.9,214.537,258.66,4.3,5.18,6.15,7.41
Utah,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
Vermont,1991,8.06,9.72,6.55,7.9,214.537,258.66,8.06,9.72,8.06,9.72
Comoros,1991,6.55,7.9,6.55,7.9,214.537,258.66,6.55,7.9,6.55,7.9
CaboVerde,1991,8.55,10.31,6.55,7.9,214.537,258.66,8.55,10.31,8.55,10.31
Seychelles,1991,7.25,8.74,6.55,7.9,214.537,258.66,7.25,8.74,7.25,8.74
Wisconsin,1991,6.5,7.84,6.55,7.9,214.537,258.66,6.5,7.84,6.5,7.84
Wyoming,1991,5.15,6.21,6.55,7.9,214.537,258.66,5.15,6.21,5.15,6.21
Nigeria,1992,0,0,7.25,8.6,218.056,258.66,0,0,0,0
Ethiopia,1992,7.75,9.19,7.25,8.6,218.056,258.66,7.75,9.19,7.75,9.19
Egypt,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
DRcongo,1992,6.25,7.41,7.25,8.6,218.056,258.66,6.25,7.41,6.25,7.41
Tanzania,1992,8,9.49,7.25,8.6,218.056,258.66,8,9.49,8,9.49
SouthAfrica,1992,7.24,8.59,7.25,8.6,218.056,258.66,7.24,8.59,7.24,8.59
Kenya,1992,8.25,9.79,7.25,8.6,218.056,258.66,8.25,9.79,8.25,9.79
Uganda,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Algeria,1992,8.25,9.79,7.25,8.6,218.056,258.66,8.25,9.79,8.25,9.79
Sudan,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Morocco,1992,5.15,6.11,7.25,8.6,218.056,258.66,5.15,6.11,5.15,6.11
Angola,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Mozambique,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Ghana,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Madagascar,1992,8.25,9.79,7.25,8.6,218.056,258.66,8.25,9.79,8.25,9.79
Cameron,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
cotetrichy,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Niger,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
BurkinaFaso,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
mali,1992,0,0,7.25,8.6,218.056,258.66,0,0,0,0
malawi,1992,7.5,8.9,7.25,8.6,218.056,258.66,7.5,8.9,7.5,8.9
Zambia,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Senegal,1992,8,9.49,7.25,8.6,218.056,258.66,8,9.49,8,9.49
Zimbabwe,1992,7.4,8.78,7.25,8.6,218.056,258.66,7.4,8.78,7.4,8.78
Guinea,1992,5.25,6.23,7.25,8.6,218.056,258.66,5.25,6.23,6.15,7.3
Rwanda,1992,0,0,7.25,8.6,218.056,258.66,0,0,0,0
Benin,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Burundi,1992,4,4.74,7.25,8.6,218.056,258.66,4,4.74,7.25,8.6
Tunisia,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Nevada,1992,6.55,7.77,7.25,8.6,218.056,258.66,6.55,7.77,7.55,8.96
Togo,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Libya,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Congo,1992,7.5,8.9,7.25,8.6,218.056,258.66,7.5,8.9,7.5,8.9
Liberia,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Mauritania,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Eritrea,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Namibia,1992,7.3,8.66,7.25,8.6,218.056,258.66,7.3,8.66,7.3,8.66
Oklahoma,1992,2,2.37,7.25,8.6,218.056,258.66,2,2.37,7.25,8.6
Gambia,1992,8.4,9.96,7.25,8.6,218.056,258.66,8.4,9.96,8.4,9.96
Botswana,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Puerto Rico,1992,0,0,7.25,8.6,218.056,258.66,0,0,0,0
Rhode Island,1992,7.4,8.78,7.25,8.6,218.056,258.66,7.4,8.78,7.4,8.78
Gabon,1992,0,0,7.25,8.6,218.056,258.66,0,0,0,0
Lesotho,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Mauritius,1992,0,0,7.25,8.6,218.056,258.66,0,0,0,0
Eswatini,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Djibouti,1992,4.3,5.1,7.25,8.6,218.056,258.66,4.3,5.1,7.25,8.6
Utah,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Vermont,1992,8.06,9.56,7.25,8.6,218.056,258.66,8.06,9.56,8.06,9.56
Comoros,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
CaboVerde,1992,8.55,10.14,7.25,8.6,218.056,258.66,8.55,10.14,8.55,10.14
Seychelles,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Wisconsin,1992,7.25,8.6,7.25,8.6,218.056,258.66,7.25,8.6,7.25,8.6
Wyoming,1992,5.15,6.11,7.25,8.6,218.056,258.66,5.15,6.11,5.15,6.11
Nigeria,1993,0,0,7.25,8.34,224.939,258.66,0,0,0,0
Ethiopia,1993,7.75,8.91,7.25,8.34,224.939,258.66,7.75,8.91,7.75,8.91
Egypt,1993,7.35,8.45,7.25,8.34,224.939,258.66,7.35,8.45,7.35,8.45
DRcongo,1993,6.25,7.19,7.25,8.34,224.939,258.66,6.25,7.19,6.25,7.19
Tanzania,1993,8,9.2,7.25,8.34,224.939,258.66,8,9.2,8,9.2
SouthAfrica,1993,7.36,8.46,7.25,8.34,224.939,258.66,7.36,8.46,7.36,8.46
Kenya,1993,8.25,9.49,7.25,8.34,224.939,258.66,8.25,9.49,8.25,9.49
Uganda,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Algeria,1993,8.25,9.49,7.25,8.34,224.939,258.66,8.25,9.49,8.25,9.49
Sudan,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Morocco,1993,5.15,5.92,7.25,8.34,224.939,258.66,5.15,5.92,5.15,5.92
Angola,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Mozambique,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Ghana,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Madagascar,1993,8.25,9.49,7.25,8.34,224.939,258.66,8.25,9.49,8.25,9.49
Cameron,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
cotetrichy,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Niger,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
BurkinaFaso,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
mali,1993,0,0,7.25,8.34,224.939,258.66,0,0,0,0
malawi,1993,7.5,8.62,7.25,8.34,224.939,258.66,7.5,8.62,7.5,8.62
Zambia,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Senegal,1993,8,9.2,7.25,8.34,224.939,258.66,8,9.2,8,9.2
Zimbabwe,1993,7.4,8.51,7.25,8.34,224.939,258.66,7.4,8.51,7.4,8.51
Guinea,1993,5.25,6.04,7.25,8.34,224.939,258.66,5.25,6.04,6.15,7.07
Rwanda,1993,0,0,7.25,8.34,224.939,258.66,0,0,0,0
Benin,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Burundi,1993,4,4.6,7.25,8.34,224.939,258.66,4,4.6,7.35,8.45
Tunisia,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Nevada,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,8.25,9.49
Togo,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Libya,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Congo,1993,7.5,8.62,7.25,8.34,224.939,258.66,7.5,8.62,7.5,8.62
Liberia,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Mauritania,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Eritrea,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Namibia,1993,7.4,8.51,7.25,8.34,224.939,258.66,7.4,8.51,7.4,8.51
Oklahoma,1993,2,2.3,7.25,8.34,224.939,258.66,2,2.3,7.25,8.34
Gambia,1993,8.5,9.77,7.25,8.34,224.939,258.66,8.5,9.77,8.5,9.77
Botswana,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Puerto Rico,1993,0,0,7.25,8.34,224.939,258.66,0,0,0,0
Rhode Island,1993,7.4,8.51,7.25,8.34,224.939,258.66,7.4,8.51,7.4,8.51
Gabon,1993,0,0,7.25,8.34,224.939,258.66,0,0,0,0
Lesotho,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Mauritius,1993,0,0,7.25,8.34,224.939,258.66,0,0,0,0
Eswatini,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Djibouti,1993,4.3,4.94,7.25,8.34,224.939,258.66,4.3,4.94,7.25,8.34
Utah,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Vermont,1993,8.15,9.37,7.25,8.34,224.939,258.66,8.15,9.37,8.15,9.37
Comoros,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
CaboVerde,1993,8.67,9.97,7.25,8.34,224.939,258.66,8.67,9.97,8.67,9.97
Seychelles,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Wisconsin,1993,7.25,8.34,7.25,8.34,224.939,258.66,7.25,8.34,7.25,8.34
Wyoming,1993,5.15,5.92,7.25,8.34,224.939,258.66,5.15,5.92,5.15,5.92
Nigeria,1994,0,0,7.25,8.17,229.594,258.66,0,0,0,0
Ethiopia,1994,7.75,8.73,7.25,8.17,229.594,258.66,7.75,8.73,7.75,8.73
Egypt,1994,7.65,8.62,7.25,8.17,229.594,258.66,7.65,8.62,7.65,8.62
DRcongo,1994,6.25,7.04,7.25,8.17,229.594,258.66,6.25,7.04,6.25,7.04
Tanzania,1994,8,9.01,7.25,8.17,229.594,258.66,8,9.01,8,9.01
SouthAfrica,1994,7.64,8.61,7.25,8.17,229.594,258.66,7.64,8.61,7.64,8.61
Kenya,1994,8.25,9.29,7.25,8.17,229.594,258.66,8.25,9.29,8.25,9.29
Uganda,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Algeria,1994,8.25,9.29,7.25,8.17,229.594,258.66,8.25,9.29,8.25,9.29
Sudan,1994,7.67,8.64,7.25,8.17,229.594,258.66,7.67,8.64,7.67,8.64
Morocco,1994,5.15,5.8,7.25,8.17,229.594,258.66,5.15,5.8,5.15,5.8
Angola,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Mozambique,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Ghana,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Madagascar,1994,8.25,9.29,7.25,8.17,229.594,258.66,8.25,9.29,8.25,9.29
Cameron,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
cotetrichy,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Niger,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
BurkinaFaso,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
mali,1994,0,0,7.25,8.17,229.594,258.66,0,0,0,0
malawi,1994,7.5,8.45,7.25,8.17,229.594,258.66,7.5,8.45,7.5,8.45
Zambia,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Senegal,1994,8,9.01,7.25,8.17,229.594,258.66,8,9.01,8,9.01
Zimbabwe,1994,7.4,8.34,7.25,8.17,229.594,258.66,7.4,8.34,7.4,8.34
Guinea,1994,5.25,5.91,7.25,8.17,229.594,258.66,5.25,5.91,6.15,6.93
Rwanda,1994,0,0,7.25,8.17,229.594,258.66,0,0,0,0
Benin,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Burundi,1994,4,4.51,7.25,8.17,229.594,258.66,4,4.51,7.65,8.62
Tunisia,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Nevada,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,8.25,9.29
Togo,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Libya,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Congo,1994,7.5,8.45,7.25,8.17,229.594,258.66,7.5,8.45,7.5,8.45
Liberia,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Mauritania,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Eritrea,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Namibia,1994,7.7,8.67,7.25,8.17,229.594,258.66,7.7,8.67,7.7,8.67
Oklahoma,1994,2,2.25,7.25,8.17,229.594,258.66,2,2.25,7.25,8.17
Gambia,1994,8.8,9.91,7.25,8.17,229.594,258.66,8.8,9.91,8.8,9.91
Botswana,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
Puerto Rico,1994,0,0,7.25,8.17,229.594,258.66,0,0,0,0
Rhode Island,1994,7.4,8.34,7.25,8.17,229.594,258.66,7.4,8.34,7.4,8.34
Gabon,1994,0,0,7.25,8.17,229.594,258.66,0,0,0,0
Lesotho,1994,7.25,8.17,7.25,8.17,229.594,258.66,7.25,8.17,7.25,8.17
